Timestamp,X_mG,Y_mG,Z_mG
1775851268.738,591.91,45.90,-11.59
1775851268.773,589.98,42.28,-12.90
1775851268.809,591.29,33.78,-10.96
1775851268.846,591.23,36.03,-12.40
1775851268.882,595.85,39.09,-14.34
1775851268.918,591.48,38.59,-11.15
1775851268.955,591.79,41.34,-10.90
1775851268.991,591.04,36.65,-12.53
1775851269.028,591.23,36.03,-14.65
1775851269.064,592.85,37.90,-11.90
1775851269.100,594.16,38.15,-11.40
1775851269.137,592.66,39.15,-10.78
1775851269.173,591.16,37.96,-12.71
1775851269.208,591.10,40.40,-13.34
1775851269.245,591.98,37.21,-11.96
1775851269.281,589.10,37.59,-14.53
1775851269.312,591.48,37.03,-12.53
1775851269.354,593.41,36.65,-11.53
1775851269.390,589.41,39.53,-12.96
1775851269.427,589.91,40.34,-14.28
1775851269.463,589.98,39.09,-13.09
1775851269.499,593.41,37.15,-9.46
1775851269.536,593.29,34.78,-10.53
1775851269.573,588.29,36.65,-10.96
1775851269.609,586.66,37.65,-14.21
1775851269.645,588.79,38.96,-11.78
1775851269.681,589.60,38.71,-12.15
1775851269.718,591.79,37.34,-9.65
1775851269.754,592.04,39.65,-10.53
1775851269.791,590.66,40.34,-9.65
1775851269.827,590.73,39.09,-13.34
1775851269.863,590.41,40.84,-13.46
1775851269.900,590.79,37.46,-8.34
1775851269.936,590.16,37.65,-9.96
1775851269.972,593.41,42.84,-10.03
1775851270.008,590.35,40.09,-12.09
1775851270.041,593.10,42.78,-12.40
1775851270.080,589.10,39.78,-15.15
1775851270.112,595.79,35.78,-12.84
1775851270.148,592.60,34.03,-8.90
1775851270.191,592.79,37.15,-10.34
1775851270.227,592.85,41.78,-14.65
1775851270.263,590.29,36.78,-11.46
1775851270.299,593.41,40.34,-7.84
1775851270.343,592.29,36.46,-12.21
1775851270.378,589.23,44.28,-10.03
1775851270.414,591.29,37.46,-10.90
1775851270.452,593.98,41.78,-11.15
1775851270.487,592.60,34.71,-12.59
1775851270.524,591.10,41.46,-12.90
1775851270.560,590.29,35.78,-9.40
1775851270.597,594.54,35.78,-14.15
1775851270.632,592.04,33.09,-9.96
1775851270.669,592.35,38.90,-9.78
1775851270.705,592.04,39.84,-8.96
1775851270.734,593.35,35.71,-11.46
1775851270.778,589.98,39.40,-10.71
1775851270.813,592.23,37.03,-11.03
1775851270.851,592.10,38.59,-12.78
1775851270.890,588.48,35.40,-11.90
1775851270.926,591.85,38.40,-11.96
1775851270.961,591.91,38.15,-10.65
1775851270.997,588.98,37.90,-12.40
1775851271.032,591.10,33.84,-7.90
1775851271.069,590.04,32.28,-11.03
1775851271.106,591.48,42.28,-12.53
1775851271.141,591.73,39.78,-11.65
1775851271.178,590.35,38.71,-12.84
1775851271.214,592.66,38.34,-12.78
1775851271.247,591.04,35.96,-10.84
1775851271.287,594.29,36.65,-9.21
1775851271.323,590.16,37.96,-11.40
1775851271.358,591.98,46.15,-12.15
1775851271.393,589.54,43.53,-13.34
1775851271.432,591.35,36.71,-7.03
1775851271.467,593.35,35.53,-11.15
1775851271.501,594.35,41.78,-12.03
1775851271.535,591.79,40.84,-12.59
1775851271.572,591.73,39.78,-14.59
1775851271.611,588.73,38.40,-10.03
1775851271.650,589.79,35.46,-12.03
1775851271.687,590.73,36.40,-11.96
1775851271.723,591.41,39.53,-9.78
1775851271.826,592.60,41.28,-11.96
1775851271.863,593.35,40.90,-13.28
1775851271.899,591.16,34.78,-12.21
1775851271.935,591.16,35.96,-10.90
1775851271.968,590.73,43.28,-13.71
1775851272.007,591.29,39.34,-10.78
1775851272.039,592.48,37.21,-13.28
1775851272.076,590.60,38.21,-13.59
1775851272.112,588.91,38.46,-10.15
1775851272.149,590.54,39.65,-10.71
1775851272.184,592.16,36.78,-12.28
1775851272.221,593.66,38.65,-11.28
1775851272.257,593.66,40.03,-13.09
1775851272.295,592.10,38.71,-11.65
1775851272.330,593.98,33.53,-9.40
1775851272.366,595.35,35.53,-10.59
1775851272.402,591.73,35.21,-11.03
1775851272.439,589.85,39.28,-11.40
1775851272.475,595.04,37.96,-10.28
1775851272.511,592.60,41.28,-11.71
1775851272.547,592.85,34.71,-11.78
1775851272.583,588.23,32.53,-10.28
1775851272.620,590.16,35.96,-11.21
1775851272.656,590.54,37.65,-12.34
1775851272.693,588.48,40.78,-10.46
1775851272.729,588.16,43.90,-13.34
1775851272.765,589.35,35.03,-8.71
1775851272.796,592.85,45.34,-8.65
1775851272.834,587.16,39.15,-10.53
1775851272.870,589.85,39.28,-10.09
1775851272.905,592.73,36.03,-12.96
1775851272.942,591.35,38.09,-10.84
1775851272.978,590.41,38.34,-11.78
1775851273.014,591.73,35.03,-9.15
1775851273.053,591.48,37.59,-5.46
1775851273.087,592.41,36.28,-11.53
1775851273.124,590.54,38.34,-11.21
1775851273.160,593.66,40.34,-10.78
1775851273.195,591.54,40.03,-10.71
1775851273.233,590.29,37.84,-9.96
1775851273.269,593.98,37.40,-11.90
1775851273.305,590.91,39.34,-8.84
1775851273.342,589.60,39.78,-12.84
1775851273.377,592.98,34.71,-10.84
1775851273.414,589.54,35.28,-13.40
1775851273.450,593.29,38.15,-11.65
1775851273.481,591.54,42.34,-8.09
1775851273.517,589.85,39.78,-9.65
1775851273.554,589.98,40.09,-13.03
1775851273.591,591.98,38.40,-11.03
1775851273.626,592.35,32.03,-11.34
1775851273.665,589.79,40.03,-12.46
1775851273.700,592.73,39.59,-11.96
1775851273.736,594.16,41.71,-13.09
1775851273.774,594.10,44.46,-13.40
1775851273.809,592.91,38.96,-11.09
1775851273.845,592.04,32.59,-10.90
1775851273.880,591.60,36.40,-10.40
1775851273.917,590.04,38.15,-6.96
1775851273.954,591.98,36.71,-9.90
1775851273.991,589.35,40.90,-12.65
1775851274.027,593.60,40.59,-13.34
1775851274.062,591.16,37.46,-11.15
1775851274.099,592.41,37.65,-7.96
1775851274.135,592.23,35.90,-8.59
1775851274.171,592.04,40.84,-11.40
1775851274.207,590.23,39.28,-11.53
1775851274.244,592.35,43.28,-11.59
1775851274.274,592.29,37.65,-13.46
1775851274.314,587.73,32.03,-8.03
1775851274.349,593.73,33.34,-7.90
1775851274.390,591.35,37.21,-10.78
1775851274.426,592.23,39.59,-12.84
1775851274.464,591.29,40.34,-12.28
1775851274.499,591.79,34.09,-9.53
1775851274.535,591.85,36.71,-9.65
1775851274.572,594.10,42.09,-11.34
1775851274.607,589.48,39.40,-13.40
1775851274.648,590.60,38.40,-15.03
1775851274.682,592.91,36.65,-10.53
1775851274.717,590.35,36.53,-10.71
1775851274.753,593.41,39.15,-10.28
1775851274.790,589.66,40.65,-12.46
1775851274.826,591.48,38.59,-10.59
1775851274.863,591.10,37.21,-11.59
1775851274.899,592.66,38.15,-10.09
1775851274.935,593.54,38.65,-9.15
1775851274.973,591.23,37.90,-12.28
1775851275.008,591.54,39.15,-12.71
1775851275.040,591.91,36.28,-11.53
1775851275.080,594.10,38.90,-11.03
1775851275.120,590.98,35.40,-8.21
1775851275.154,589.41,40.15,-13.34
1775851275.193,591.54,34.78,-13.53
1775851275.226,589.79,36.78,-13.03
1775851275.263,590.48,35.90,-10.15
1775851275.299,596.04,35.15,-8.40
1775851275.340,593.79,36.65,-10.09
1775851275.377,588.79,39.15,-11.28
1775851275.413,591.91,40.34,-13.34
1775851275.444,588.23,36.90,-11.28
1775851275.481,590.10,39.90,-10.34
1775851275.522,591.98,39.28,-10.78
1775851275.553,588.54,35.65,-11.71
1775851275.590,592.29,41.84,-14.65
1775851275.626,592.98,36.90,-11.84
1775851275.663,592.04,34.96,-11.53
1775851275.702,590.41,37.96,-8.65
1775851275.735,592.04,38.15,-9.34
1775851275.774,593.91,38.96,-12.03
1775851275.808,588.48,36.40,-11.84
1775851275.844,591.48,36.53,-11.46
1775851275.881,590.16,37.34,-9.71
1775851275.912,592.98,32.03,-12.21
1775851275.953,592.98,38.90,-9.34
1775851275.989,591.23,44.15,-13.15
1775851276.027,591.35,38.59,-11.40
1775851276.062,590.48,35.21,-11.53
1775851276.099,588.54,30.21,-10.71
1775851276.137,590.85,36.03,-12.65
1775851276.173,591.66,40.65,-12.09
1775851276.209,589.79,35.46,-9.15
1775851276.246,590.54,35.15,-10.34
1775851276.283,590.10,37.40,-9.65
1775851276.318,590.85,38.40,-10.34
1775851276.353,593.98,39.09,-9.65
1775851276.389,591.60,35.40,-11.03
1775851276.425,588.60,36.90,-10.90
1775851276.463,593.29,33.59,-11.59
1775851276.498,591.54,34.78,-11.40
1775851276.535,591.29,38.46,-8.09
1775851276.571,593.54,39.65,-10.59
1775851276.607,588.79,41.84,-12.09
1775851276.643,589.10,44.46,-12.96
1775851276.674,589.10,35.21,-13.40
1775851276.710,592.16,38.34,-11.71
1775851276.749,590.10,39.59,-10.65
1775851276.784,594.16,36.65,-8.46
1775851276.821,591.41,36.96,-11.28
1775851276.856,591.85,37.40,-12.84
1775851276.894,591.60,41.09,-14.21
1775851276.931,590.73,36.40,-11.09
1775851276.967,592.66,36.15,-10.96
1775851277.001,592.73,36.03,-10.78
1775851277.038,590.85,37.71,-10.15
1775851277.074,592.29,40.53,-14.21
1775851277.110,592.85,39.09,-11.71
1775851277.146,589.91,35.15,-11.09
1775851277.183,588.54,40.53,-10.15
1775851277.219,590.16,35.96,-12.09
1775851277.256,589.98,33.21,-9.65
1775851277.292,591.79,39.53,-10.96
1775851277.328,589.35,39.78,-11.59
1775851277.364,589.04,37.15,-9.84
1775851277.395,589.48,34.71,-9.71
1775851277.435,593.23,34.71,-10.59
1775851277.471,590.98,36.21,-7.03
1775851277.506,589.73,35.40,-10.09
1775851277.541,592.16,35.46,-9.71
1775851277.578,589.60,37.90,-12.03
1775851277.613,590.91,35.78,-11.09
1775851277.650,590.48,37.40,-10.21
1775851277.688,590.60,40.59,-12.34
1775851277.722,593.54,34.28,-11.03
1775851277.762,593.29,37.46,-11.21
1775851277.796,592.35,35.71,-11.34
1775851277.831,591.91,36.96,-10.21
1775851277.870,592.41,34.28,-10.90
1775851277.905,590.91,41.53,-11.28
1775851277.942,591.48,38.71,-12.34
1775851277.977,592.10,37.59,-13.03
1775851278.013,589.85,30.46,-10.03
1775851278.050,594.41,42.03,-8.09
1775851278.086,593.04,42.21,-10.34
1775851278.122,588.35,38.21,-11.09
1775851278.158,591.16,31.90,-6.09
1775851278.194,589.54,40.03,-13.53
1775851278.231,591.54,37.34,-11.34
1775851278.262,592.23,38.59,-10.71
1775851278.303,588.98,33.84,-9.28
1775851278.335,589.04,37.34,-9.34
1775851278.373,593.79,39.34,-9.53
1775851278.411,589.66,38.46,-12.59
1775851278.444,590.79,36.65,-11.65
1775851278.481,589.04,33.46,-8.90
1775851278.516,591.48,41.96,-10.65
1775851278.553,594.29,40.84,-10.09
1775851278.589,589.91,40.53,-11.09
1775851278.627,592.23,38.21,-11.21
1775851278.662,593.41,36.28,-10.09
1775851278.698,592.04,33.09,-11.46
1775851278.734,594.79,41.53,-11.46
1775851278.771,595.04,38.65,-11.09
1775851278.806,592.16,40.84,-12.03
1775851278.843,589.41,37.65,-12.21
1775851278.879,590.48,33.71,-12.90
1775851278.915,591.73,34.21,-10.15
1775851278.946,592.35,38.21,-7.90
1775851278.987,594.91,36.28,-8.15
1775851279.019,590.23,39.28,-13.90
1775851279.055,592.10,40.78,-12.90
1775851279.096,593.79,34.78,-13.28
1775851279.123,589.66,34.96,-10.03
1775851279.170,596.41,35.65,-9.96
1775851279.206,588.60,36.03,-10.65
1775851279.239,591.35,38.59,-11.40
1775851279.277,590.91,34.59,-15.09
1775851279.303,589.35,37.90,-11.21
1775851279.339,588.85,35.71,-9.28
1775851279.388,591.73,40.59,-9.46
1775851279.424,593.04,37.15,-10.90
1775851279.455,591.35,38.09,-11.03
1775851279.495,589.60,37.40,-11.90
1775851279.527,591.85,35.03,-10.40
1775851279.562,589.48,37.21,-7.96
1775851279.602,593.23,39.28,-13.09
1775851279.637,589.16,37.34,-10.84
1775851279.675,590.98,36.03,-10.65
1775851279.705,590.10,40.78,-12.59
1775851279.745,589.98,37.59,-10.59
1775851279.786,590.98,37.40,-10.15
1775851279.819,591.10,40.59,-12.46
1775851279.853,590.35,37.40,-12.15
1775851279.891,593.60,40.78,-12.15
1775851279.927,588.04,33.59,-12.78
1775851279.967,594.85,37.90,-9.15
1775851280.002,588.66,38.84,-11.09
1775851280.036,589.10,33.34,-11.40
1775851280.075,591.16,39.15,-12.90
1775851280.109,591.35,37.59,-13.84
1775851280.146,589.23,30.96,-12.21
1775851280.176,589.85,37.71,-10.34
1775851280.212,593.66,39.65,-12.34
1775851280.254,590.66,37.34,-9.65
1775851280.291,593.04,40.34,-14.53
1775851280.324,592.60,41.46,-13.71
1775851280.351,591.16,36.46,-10.78
1775851280.394,592.35,38.21,-8.15
1775851280.433,591.35,40.40,-9.59
1775851280.460,591.60,37.90,-11.65
1775851280.504,590.29,32.90,-12.15
1775851280.543,587.60,37.59,-12.53
1775851280.577,591.41,34.59,-11.53
1775851280.615,591.66,34.96,-11.28
1775851280.648,590.16,37.15,-8.46
1775851280.686,592.16,35.46,-12.28
1775851280.725,590.23,38.40,-9.90
1775851280.760,592.48,36.71,-10.03
1775851280.794,591.10,40.28,-13.34
1775851280.830,589.73,36.03,-9.71
1775851280.866,591.04,36.78,-12.34
1775851280.894,591.10,36.71,-11.34
1775851280.939,591.16,36.46,-12.78
1775851280.978,588.98,37.21,-12.90
1775851281.012,588.91,40.65,-14.46
1775851281.046,593.04,34.59,-13.28
1775851281.079,592.35,36.21,-10.78
1775851281.115,589.66,41.71,-11.53
1775851281.157,588.41,38.65,-9.21
1775851281.194,591.98,38.59,-12.15
1775851281.229,590.35,41.59,-13.53
1775851281.266,593.48,35.90,-11.96
1775851281.300,592.66,35.28,-12.28
1775851281.333,593.66,35.46,-8.90
1775851281.363,588.98,36.03,-10.21
1775851281.406,590.66,44.40,-12.21
1775851281.442,593.91,35.15,-12.46
1775851281.479,590.66,37.46,-8.90
1775851281.507,595.23,35.71,-9.09
1775851281.555,593.85,34.71,-8.21
1775851281.591,593.91,37.65,-10.84
1775851281.626,589.66,40.03,-15.96
1775851281.652,591.41,37.65,-12.59
1775851281.690,593.60,35.53,-8.65
1775851281.733,589.48,35.53,-6.71
1775851281.769,589.29,38.96,-10.40
1775851281.805,592.41,43.90,-13.59
1775851281.842,588.91,40.34,-13.03
1775851281.878,592.23,41.96,-14.59
1775851281.915,590.85,34.53,-11.96
1775851281.951,592.29,40.15,-8.65
1775851281.987,590.79,37.46,-11.90
1775851282.014,590.66,44.21,-14.59
1775851282.052,593.35,36.90,-12.90
1775851282.084,592.29,34.96,-12.09
1775851282.130,592.29,40.03,-11.84
1775851282.163,592.98,34.21,-10.03
1775851282.202,590.54,37.65,-10.71
1775851282.232,593.48,39.40,-11.71
1775851282.274,592.98,38.40,-14.28
1775851282.302,591.54,38.15,-10.59
1775851282.347,589.66,38.15,-12.65
1775851282.381,594.60,34.53,-9.84
1775851282.417,592.04,34.59,-10.21
1775851282.454,590.35,39.40,-10.96
1775851282.491,586.66,33.59,-14.34
1775851282.520,592.79,41.71,-13.09
1775851282.561,591.41,35.78,-13.09
1775851282.591,588.23,40.78,-9.15
1775851282.634,591.16,38.46,-9.46
1775851282.660,590.73,39.59,-11.84
1775851282.703,590.66,38.65,-11.46
1775851282.739,594.16,39.53,-12.53
1775851282.775,589.35,40.90,-9.96
1775851282.803,592.73,36.53,-11.03
1775851282.842,592.04,35.65,-10.53
1775851282.882,591.16,40.65,-11.78
1775851282.921,589.98,41.28,-12.03
1775851282.951,591.85,37.21,-12.65
1775851282.994,592.04,37.15,-10.28
1775851283.024,591.91,38.96,-9.46
1775851283.068,589.98,36.21,-10.59
1775851283.098,594.04,38.46,-12.03
1775851283.130,592.91,42.21,-11.78
1775851283.175,595.29,33.28,-13.34
1775851283.212,588.35,44.65,-10.59
1775851283.243,592.98,34.71,-11.40
1775851283.284,592.98,36.71,-11.96
1775851283.321,589.23,36.40,-10.90
1775851283.351,591.48,38.71,-11.59
1775851283.388,591.73,39.90,-12.34
1775851283.429,591.66,33.96,-9.21
1775851283.466,593.91,37.96,-12.46
1775851283.496,592.85,37.21,-12.15
1775851283.533,590.98,38.71,-10.78
1775851283.575,591.79,38.34,-12.46
1775851283.612,591.73,42.28,-11.28
1775851283.650,589.29,35.28,-8.59
1775851283.685,591.23,35.71,-12.53
1775851283.722,592.91,36.15,-12.34
1775851283.759,593.79,35.28,-11.78
1775851283.794,593.98,36.03,-11.71
1775851283.830,588.91,38.65,-11.34
1775851283.860,590.73,35.03,-7.90
1775851283.896,589.60,34.53,-11.28
1775851283.939,592.29,36.28,-9.65
1775851283.963,590.23,36.90,-10.90
1775851284.013,587.85,40.59,-12.03
1775851284.053,593.41,38.96,-11.40
1775851284.085,590.73,37.03,-11.78
1775851284.117,590.85,36.53,-11.90
1775851284.157,590.60,33.71,-10.71
1775851284.192,591.29,37.34,-9.96
1775851284.237,591.23,42.09,-8.96
1775851284.268,589.85,38.59,-13.34
1775851284.300,589.10,38.09,-13.21
1775851284.347,591.35,33.84,-13.53
1775851284.383,591.04,32.90,-8.90
1775851284.411,590.79,33.78,-10.90
1775851284.450,590.66,36.78,-13.09
1775851284.490,591.29,40.53,-13.71
1775851284.530,591.54,37.46,-11.53
1775851284.567,592.10,37.71,-9.15
1775851284.594,593.79,34.78,-11.03
1775851284.641,591.16,36.78,-12.09
1775851284.674,590.16,36.78,-11.96
1775851284.705,595.35,35.21,-11.90
1775851284.753,589.98,39.40,-8.28
1775851284.787,591.04,40.15,-11.46
1775851284.825,588.41,35.78,-12.40
1775851284.849,591.66,32.59,-11.28
1775851284.898,591.23,36.40,-7.84
1775851284.928,591.60,38.09,-10.28
1775851284.960,593.73,39.09,-12.40
1775851285.010,592.73,36.21,-9.84
1775851285.041,592.79,37.46,-11.59
1775851285.084,594.66,36.46,-12.78
1775851285.115,592.85,42.09,-11.71
1775851285.160,590.66,40.15,-10.78
1775851285.193,588.60,35.40,-12.96
1775851285.223,590.16,35.78,-9.34
1775851285.271,592.79,43.21,-10.84
1775851285.307,588.98,38.21,-13.53
1775851285.343,591.35,36.03,-13.78
1775851285.366,593.29,34.28,-10.40
1775851285.414,590.35,34.84,-9.46
1775851285.448,591.41,38.46,-10.34
1775851285.489,589.23,42.59,-10.65
1775851285.527,589.79,34.59,-8.59
1775851285.559,589.16,37.96,-9.03
1775851285.595,593.16,41.53,-13.28
1775851285.635,588.48,40.78,-10.90
1775851285.671,592.79,38.96,-12.84
1775851285.699,592.29,37.46,-14.03
1775851285.746,591.35,34.34,-10.78
1775851285.781,592.35,35.03,-8.34
1775851285.812,593.41,36.46,-11.09
1775851285.843,595.29,36.28,-11.84
1775851285.889,594.41,39.53,-12.71
1775851285.924,593.48,34.84,-11.71
1775851285.953,592.73,36.40,-10.46
1775851286.002,591.54,40.84,-7.84
1775851286.033,593.85,45.15,-10.90
1775851286.065,590.48,37.21,-11.65
1775851286.113,588.54,35.78,-13.03
1775851286.146,591.73,37.40,-6.28
1775851286.182,594.73,40.09,-9.28
1775851286.211,593.91,38.65,-13.65
1775851286.260,590.91,38.96,-11.03
1775851286.291,592.73,34.84,-8.53
1775851286.324,593.73,37.40,-11.78
1775851286.370,591.73,37.03,-12.09
1775851286.408,592.23,36.40,-14.90
1775851286.433,593.54,42.84,-10.84
1775851286.482,590.79,38.34,-10.21
1775851286.515,592.10,35.90,-9.78
1775851286.543,593.23,39.78,-9.53
1775851286.591,590.85,35.03,-13.21
1775851286.624,591.73,33.21,-11.34
1775851286.663,590.41,35.65,-9.34
1775851286.690,591.23,37.71,-9.28
1775851286.735,593.29,39.84,-8.78
1775851286.772,591.10,38.40,-12.53
1775851286.815,588.60,40.09,-8.28
1775851286.847,591.60,33.71,-10.53
1775851286.880,588.10,33.84,-8.03
1775851286.925,591.48,38.90,-15.40
1775851286.958,591.73,36.40,-11.15
1775851286.990,591.73,38.09,-13.46
1775851287.037,595.23,32.53,-11.78
1775851287.072,591.60,40.90,-12.21
1775851287.102,591.29,39.65,-12.46
1775851287.135,591.54,33.96,-8.90
1775851287.182,589.60,37.90,-9.09
1775851287.223,592.29,39.34,-10.09
1775851287.254,592.98,33.21,-12.34
1775851287.291,592.04,33.59,-12.15
1775851287.324,590.85,39.09,-12.71
1775851287.367,588.54,38.84,-9.21
1775851287.399,588.54,39.34,-13.84
1775851287.429,594.10,37.21,-12.28
1775851287.477,592.29,40.15,-11.96
1775851287.513,593.04,34.59,-12.59
1775851287.542,594.04,36.65,-7.84
1775851287.580,591.35,37.59,-9.15
1775851287.620,591.98,37.40,-12.65
1775851287.658,592.85,40.09,-14.65
1775851287.691,590.79,37.34,-12.46
1775851287.724,592.79,35.96,-11.21
1775851287.756,592.10,37.59,-10.71
1775851287.805,589.85,42.59,-12.15
1775851287.842,590.35,40.09,-9.15
1775851287.877,589.54,32.59,-10.90
1775851287.911,592.35,34.21,-5.84
1775851287.948,589.98,30.65,-7.59
1775851287.985,591.41,35.46,-8.84
1775851288.020,593.85,33.84,-10.59
1775851288.059,592.23,35.90,-12.34
1775851288.097,592.29,27.90,-6.15
1775851288.122,589.66,32.28,-6.40
1775851288.170,592.04,32.59,-7.59
1775851288.202,589.98,37.71,-11.15
1775851288.242,591.98,39.78,-10.65
1775851288.266,591.91,33.28,-11.78
1775851288.314,588.66,29.71,-9.40
1775851288.349,591.23,31.53,-7.96
1775851288.382,590.54,38.34,-10.90
1775851288.424,591.10,37.21,-9.21
1775851288.465,588.85,28.96,-5.46
1775851288.501,591.04,28.21,-6.53
1775851288.539,594.41,35.78,-6.46
1775851288.575,588.66,25.03,-0.90
1775851288.611,591.54,28.53,-1.09
1775851288.647,588.48,27.96,-3.46
1775851288.683,592.04,26.21,-0.28
1775851288.711,590.66,26.84,-3.34
1775851288.747,592.29,23.53,-0.34
1775851288.794,588.91,33.09,-5.15
1775851288.817,588.41,29.59,-2.21
1775851288.866,589.23,31.65,-1.71
1775851288.897,588.23,28.78,-4.78
1775851288.936,593.41,34.59,-6.40
1775851288.974,589.85,39.09,-7.03
1775851289.010,590.79,34.09,-9.53
1775851289.049,591.98,32.03,-3.65
1775851289.082,589.98,29.34,-3.84
1775851289.121,591.16,31.28,-4.53
1775851289.156,589.16,35.96,-2.90
1775851289.193,593.54,36.96,-8.90
1775851289.229,592.73,32.03,-8.84
1775851289.264,587.60,27.28,-5.96
1775851289.301,592.98,34.03,-5.03
1775851289.337,593.73,38.09,-8.96
1775851289.373,590.04,37.65,-12.53
1775851289.408,590.23,39.28,-12.15
1775851289.445,590.85,39.28,-11.03
1775851289.481,592.91,31.40,-9.09
1775851289.515,595.54,33.96,-9.21
1775851289.553,591.04,30.21,-0.59
1775851289.588,592.91,31.90,-7.53
1775851289.622,589.73,39.59,-13.34
1775851289.660,591.60,36.71,-10.03
1775851289.694,594.41,32.28,-7.96
1775851289.734,591.60,33.21,-9.28
1775851289.769,588.85,32.15,-9.40
1775851289.809,593.79,41.34,-7.09
1775851289.845,587.98,39.78,-12.09
1775851289.909,591.04,37.84,-11.46
1775851289.944,592.41,39.84,-12.21
1775851289.981,591.79,36.15,-8.59
1775851290.016,592.60,37.03,-8.46
1775851290.052,591.10,39.59,-9.28
1775851290.088,590.98,37.59,-10.40
1775851290.125,593.10,37.40,-13.84
1775851290.161,593.29,33.46,-11.71
1775851290.197,588.91,32.59,-10.34
1775851290.233,593.54,40.03,-9.53
1775851290.270,591.10,34.84,-11.15
1775851290.306,591.23,35.53,-10.28
1775851290.339,589.35,37.21,-11.28
1775851290.375,588.23,38.59,-11.59
1775851290.415,594.10,38.90,-9.84
1775851290.452,595.23,34.84,-11.46
1775851290.488,594.10,38.21,-10.40
1775851290.521,589.60,38.90,-14.21
1775851290.560,588.91,40.34,-11.09
1775851290.596,591.98,38.71,-11.28
1775851290.633,592.79,39.65,-10.28
1775851290.666,592.73,38.21,-9.59
1775851290.706,591.98,34.21,-13.21
1775851290.737,591.35,40.40,-13.03
1775851290.777,593.35,32.53,-12.28
1775851290.813,591.54,38.15,-11.09
1775851290.847,592.73,43.96,-9.71
1775851290.886,592.54,44.71,-12.84
1775851290.918,594.66,39.53,-10.65
1775851290.950,589.48,34.03,-11.59
1775851290.998,592.10,39.40,-11.15
1775851291.038,593.91,36.46,-11.84
1775851291.072,591.41,38.46,-12.71
1775851291.102,589.85,40.78,-10.21
1775851291.138,592.41,32.40,-11.78
1775851291.182,591.29,37.84,-9.96
1775851291.214,592.79,38.84,-10.09
1775851291.246,594.60,38.59,-10.96
1775851291.293,590.73,37.71,-11.28
1775851291.328,592.10,35.03,-8.15
1775851291.362,593.98,37.03,-9.34
1775851291.397,589.10,36.21,-10.28
1775851291.438,593.04,36.96,-12.09
1775851291.474,591.60,40.09,-11.40
1775851291.507,591.04,33.78,-12.90
1775851291.547,593.48,35.53,-11.53
1775851291.580,595.04,36.28,-9.21
1775851291.620,591.16,37.84,-12.09
1775851291.652,589.85,36.40,-11.71
1775851291.689,590.60,38.59,-11.90
1775851291.729,591.91,40.03,-12.15
1775851291.755,593.91,38.46,-11.84
1775851291.800,589.79,35.65,-9.59
1775851291.838,592.48,37.40,-12.28
1775851291.864,591.98,35.71,-14.34
1775851291.914,592.10,37.21,-15.03
1775851291.948,592.98,33.34,-8.96
1775851291.986,593.04,38.15,-11.15
1775851292.024,588.35,38.40,-14.09
1775851292.059,592.48,40.28,-12.34
1775851292.095,589.23,37.21,-12.40
1775851292.131,592.79,33.96,-9.28
1775851292.167,588.16,36.96,-10.28
1775851292.207,589.79,39.53,-11.59
1775851292.240,589.04,38.65,-13.03
1775851292.276,592.10,33.53,-9.21
1775851292.316,590.35,34.53,-8.84
1775851292.350,591.98,37.71,-7.71
1775851292.385,591.35,34.53,-9.84
1775851292.424,589.66,39.65,-11.03
1775851292.458,593.29,39.65,-12.03
1775851292.494,593.16,36.65,-11.53
1775851292.533,589.79,35.28,-9.46
1775851292.569,591.35,35.53,-11.84
1775851292.604,592.66,37.34,-10.59
1775851292.641,589.79,37.96,-12.96
1775851292.676,591.10,35.53,-13.03
1775851292.712,595.16,36.15,-11.65
1775851292.749,591.66,33.28,-10.78
1775851292.786,591.73,36.40,-10.34
1775851292.822,589.85,43.65,-14.90
1775851292.858,590.98,38.59,-11.71
1775851292.894,590.98,36.53,-14.15
1775851292.931,590.23,35.40,-12.21
1775851292.966,594.48,42.28,-10.53
1775851293.003,590.04,35.46,-12.53
1775851293.041,589.16,40.65,-11.90
1775851293.075,592.35,39.40,-9.46
1775851293.113,591.54,37.46,-11.96
1775851293.148,589.91,34.96,-12.46
1775851293.185,594.41,36.46,-10.09
1775851293.221,592.29,36.46,-10.65
1775851293.257,588.48,36.03,-10.03
1775851293.295,590.79,36.78,-10.46
1775851293.331,591.98,35.21,-10.65
1775851293.367,591.41,35.96,-9.78
1775851293.400,590.60,36.21,-8.21
1775851293.435,590.79,37.15,-12.34
1775851293.476,592.41,40.15,-12.15
1775851293.512,588.54,36.65,-11.15
1775851293.548,593.41,36.65,-11.78
1775851293.585,592.04,34.28,-7.84
1775851293.612,590.23,35.40,-9.65
1775851293.656,591.29,34.96,-10.78
1775851293.689,591.85,41.78,-14.03
1775851293.720,591.41,40.84,-13.28
1775851293.767,590.54,36.46,-9.90
1775851293.801,592.35,31.34,-11.40
1775851293.834,587.66,39.15,-12.90
1775851293.879,590.29,38.84,-13.78
1775851293.911,593.98,30.46,-7.78
1775851293.949,592.23,30.96,-4.21
1775851293.989,591.60,34.03,-9.71
1775851294.023,591.16,31.28,-5.96
1775851294.061,592.79,32.09,-4.96
1775851294.098,592.98,29.46,-7.71
1775851294.130,590.04,36.15,-7.53
1775851294.170,588.41,42.21,-9.96
